Product_ID,Product_Name,Category,  Unit_Price  ,Stock_Quantity,Stock_Level,Reorder_Point,Lead_Time_Days,Last_Restock_Date,Supplier_ID,Warehouse_Location,Min_Order_Quantity,Status,Entry_Date,Country,Latitude,Longitude
SKU002771,Product_2771,Books,522.37,284,Low,30,10,26/10/2023,SUP032,AISLE-04-SHELF-34,41,In Stock,14/5/2023,Spain,40.6997,-8.4013
SKU003332,Product_3332,Home & Garden,222.11,648,Mid,82,11,12/3/2024,SUP035,AISLE-04-SHELF-34,15,In Stock,3/9/2023,United Kingdom,57.2262,-1.0519
SKU003528,Product_3528,Sports,132.07,650,Mid,41,22,30/11/2025,SUP039,AISLE-04-SHELF-34,40,In Stock,22/12/2024,Italy,42.2632,16.9035
SKU003975,Product_3975,Sports,627.43,493,Mid,85,8,15/5/2024,SUP039,AISLE-04-SHELF-34,32,Out of Stock,7/6/2023,Poland,50.0057,15.0839
SKU004737,Product_4737,Toys,987.42,637,Mid,20,4,6/12/2025,SUP038,AISLE-04-SHELF-34,38,Out of Stock,14/12/2024,Sweden,62.5743,17.1998
SKU000058,Product_58,Office Supplies,37.15,756,High,34,13,26/10/2024,SUP005,AISLE-04-SHELF-35,42,In Stock,29/3/2024,Poland,51.104,19.567
SKU000658,Product_658,Toys,769.62,761,High,72,15,20/4/2025,SUP005,AISLE-04-SHELF-35,47,In Stock,15/6/2024,Poland,54.4832,14.6724
SKU002400,Product_2400,Toys,776.05,371,Mid,16,17,5/1/2026,SUP006,AISLE-04-SHELF-35,8,In Stock,9/3/2025,Poland,49.1343,19.1033
SKU003448,Product_3448,Home & Garden,584.19,311,Mid,98,17,8/5/2025,SUP027,AISLE-04-SHELF-35,26,In Stock,30/10/2024,Belgium,50.8813,5.7869
SKU001418,Product_1418,Clothing,788.34,256,Low,12,29,7/4/2024,SUP035,AISLE-04-SHELF-36,28,In Stock,20/2/2024,Belgium,50.2752,3.7605
SKU002382,Product_2382,Office Supplies,397.88,584,Mid,27,7,16/1/2026,SUP008,AISLE-04-SHELF-36,23,In Stock,11/3/2025,Germany,52.8986,6.9334
SKU003937,Product_3937,Home & Garden,17.68,6,Low,70,25,9/8/2023,SUP003,AISLE-04-SHELF-36,48,In Stock,8/6/2023,United Kingdom,56.204,-3.6559
SKU001821,Product_1821,Toys,668.91,166,Low,50,20,15/5/2024,SUP044,AISLE-04-SHELF-37,48,In Stock,3/1/2024,Netherlands,51.1476,5.4723
SKU002745,Product_2745,Electronics,438.23,276,Low,33,4,15/8/2025,SUP038,AISLE-04-SHELF-37,37,In Stock,8/3/2025,Italy,37.4647,6.6321
SKU003492,Product_3492,Toys,911.59,565,Mid,69,18,3/11/2024,SUP003,AISLE-04-SHELF-37,29,In Stock,14/1/2024,Germany,49.2213,12.8048
SKU000182,Product_182,Clothing,826.06,211,Low,62,18,16/6/2025,SUP049,AISLE-04-SHELF-38,49,Out of Stock,19/7/2024,United Kingdom,57.1126,0.0485
SKU001782,Product_1782,Home & Garden,633.65,364,Mid,51,5,21/7/2024,SUP001,AISLE-04-SHELF-38,29,In Stock,10/5/2024,Italy,45.2261,6.94
SKU002026,Product_2026,Home & Garden,291.85,825,High,20,26,23/5/2024,SUP020,AISLE-04-SHELF-38,9,Out of Stock,17/7/2023,Spain,39.6785,-0.3416
SKU002216,Product_2216,Sports,401.72,248,Low,71,13,5/3/2024,SUP020,AISLE-04-SHELF-38,36,Out of Stock,9/12/2023,France,41.3155,7.624
SKU003050,Product_3050,Sports,756.27,508,Mid,70,1,10/6/2024,SUP022,AISLE-04-SHELF-38,5,Out of Stock,17/7/2023,Germany,50.4636,8.316
SKU001707,Product_1707,Clothing,949.75,142,Low,24,9,3/7/2025,SUP015,AISLE-04-SHELF-39,8,In Stock,18/7/2024,Netherlands,51.0417,4.9917
SKU002177,Product_2177,Home & Garden,840.48,779,High,48,15,1/10/2024,SUP019,AISLE-04-SHELF-39,11,In Stock,23/2/2024,Netherlands,51.978,7.053
SKU002663,Product_2663,Office Supplies,221.97,8,Low,57,26,18/2/2024,SUP044,AISLE-04-SHELF-39,23,In Stock,4/9/2023,Spain,39.8912,3.1637
SKU001296,Product_1296,Home & Garden,417.37,900,High,10,24,4/12/2024,SUP007,AISLE-04-SHELF-40,26,In Stock,25/7/2024,Sweden,59.2604,14.3735
SKU002043,Product_2043,Toys,99.77,535,Mid,11,28,15/2/2024,SUP029,AISLE-04-SHELF-40,32,In Stock,13/7/2023,France,48.9213,5.6865
SKU002389,Product_2389,Books,298.23,884,High,33,15,23/6/2024,SUP021,AISLE-04-SHELF-40,10,In Stock,8/7/2023,Austria,47.7917,14.9269
SKU002502,Product_2502,Home & Garden,979.69,90,Low,88,3,5/11/2023,SUP015,AISLE-04-SHELF-40,40,In Stock,21/10/2023,Spain,36.3691,-8.7805
SKU003101,Product_3101,Home & Garden,375.86,733,High,23,16,10/10/2023,SUP028,AISLE-04-SHELF-40,8,In Stock,14/9/2023,Spain,41.2041,-6.215
SKU003574,Product_3574,Clothing,42.65,810,High,62,28,1/8/2025,SUP003,AISLE-04-SHELF-40,18,In Stock,5/10/2024,Spain,36.6575,-1.4876
SKU000477,Product_477,Sports,143.16,10,Low,34,12,25/8/2023,SUP021,AISLE-04-SHELF-41,26,In Stock,5/4/2023,Spain,41.8096,-3.681
SKU000639,Product_639,Clothing,650.96,833,High,45,9,18/8/2024,SUP039,AISLE-04-SHELF-41,34,Out of Stock,26/4/2024,Netherlands,53.4278,4.0855
SKU001778,Product_1778,Toys,342.09,215,Low,74,3,9/9/2023,SUP046,AISLE-04-SHELF-41,18,In Stock,10/5/2023,Spain,39.9045,1.4804
SKU002032,Product_2032,Toys,593.87,655,Mid,55,20,14/1/2024,SUP014,AISLE-04-SHELF-41,20,In Stock,17/12/2023,Poland,53.9884,15.3263
SKU002095,Product_2095,Home & Garden,42.51,66,Low,33,20,9/12/2024,SUP025,AISLE-04-SHELF-41,22,In Stock,26/7/2024,Sweden,62.5249,13.7818
SKU002232,Product_2232,Home & Garden,993.09,537,Mid,42,29,20/8/2024,SUP038,AISLE-04-SHELF-41,12,In Stock,6/5/2024,Spain,41.7946,-0.6614
SKU002618,Product_2618,Office Supplies,340.66,58,Low,72,20,24/11/2024,SUP020,AISLE-04-SHELF-41,49,Out of Stock,11/6/2024,Poland,53.3933,16.3353
SKU002967,Product_2967,Electronics,222.70,110,Low,30,17,6/4/2025,SUP009,AISLE-04-SHELF-41,45,Out of Stock,23/9/2024,Sweden,59.5965,18.5379
SKU003419,Product_3419,Clothing,150.29,706,High,52,2,24/6/2024,SUP014,AISLE-04-SHELF-41,43,In Stock,28/10/2023,Belgium,50.5979,5.607
SKU003651,Product_3651,Sports,203.73,395,Mid,60,24,19/9/2024,SUP025,AISLE-04-SHELF-41,19,Out of Stock,22/7/2024,Germany,49.6468,9.6325
SKU003978,Product_3978,Toys,332.95,643,Mid,78,19,1/5/2024,SUP002,AISLE-04-SHELF-41,38,In Stock,14/12/2023,Belgium,49.5395,2.9585
SKU004222,Product_4222,Clothing,645.51,130,Low,65,2,8/12/2023,SUP030,AISLE-04-SHELF-41,26,In Stock,6/6/2023,Spain,38.0688,-7.6698
SKU000123,Product_123,Electronics,902.40,766,High,29,1,16/5/2024,SUP017,AISLE-04-SHELF-42,15,In Stock,16/9/2023,Italy,46.3717,14.6456
SKU002781,Product_2781,Home & Garden,620.22,826,High,39,17,12/4/2025,SUP033,AISLE-04-SHELF-42,37,In Stock,18/4/2024,Netherlands,52.1693,6.3665
SKU003084,Product_3084,Books,819.27,140,Low,15,23,5/8/2023,SUP005,AISLE-04-SHELF-42,41,In Stock,13/5/2023,United Kingdom,54.4655,-7.8635
SKU003105,Product_3105,Books,391.04,892,High,12,22,22/12/2025,SUP031,AISLE-04-SHELF-42,19,In Stock,13/3/2025,Italy,44.1905,14.2703
SKU003290,Product_3290,Sports,404.51,912,High,75,10,28/4/2024,SUP047,AISLE-04-SHELF-42,5,In Stock,14/2/2024,Germany,50.7144,11.8406
SKU003852,Product_3852,Toys,313.58,488,Mid,79,10,11/2/2024,SUP005,AISLE-04-SHELF-42,32,In Stock,1/2/2024,Germany,51.4926,10.1598
SKU004774,Product_4774,Clothing,623.78,989,High,15,7,8/9/2023,SUP021,AISLE-04-SHELF-42,38,In Stock,8/8/2023,Belgium,50.8234,5.9578
SKU002595,Product_2595,Office Supplies,462.10,112,Low,48,1,28/6/2024,SUP030,AISLE-04-SHELF-43,6,In Stock,20/11/2023,Netherlands,53.4778,4.1849
SKU002861,Product_2861,Books,256.60,735,High,13,27,25/10/2025,SUP044,AISLE-04-SHELF-43,14,In Stock,1/1/2025,Italy,37.3726,14.0865
SKU003156,Product_3156,Home & Garden,838.37,677,Mid,32,12,6/9/2024,SUP010,AISLE-04-SHELF-43,14,In Stock,9/3/2024,Italy,36.6456,14.2793
SKU004165,Product_4165,Toys,703.15,874,High,69,26,5/9/2023,SUP004,AISLE-04-SHELF-43,43,In Stock,29/4/2023,United Kingdom,52.2988,-2.4169
SKU000165,Product_165,Office Supplies,298.34,608,Mid,23,15,23/3/2025,SUP017,AISLE-04-SHELF-44,5,In Stock,9/6/2024,Germany,51.9963,9.0108
SKU000463,Product_463,Sports,272.12,952,High,18,17,4/5/2025,SUP003,AISLE-04-SHELF-44,20,In Stock,28/9/2024,Austria,47.9161,13.958
SKU000496,Product_496,Electronics,569.99,532,Mid,11,11,6/11/2024,SUP029,AISLE-04-SHELF-44,20,In Stock,5/9/2024,Germany,51.042,12.2779
SKU000910,Product_910,Clothing,224.46,750,High,48,13,1/11/2024,SUP032,AISLE-04-SHELF-44,23,In Stock,17/1/2024,Italy,43.5085,15.257
SKU001293,Product_1293,Toys,829.70,340,Mid,66,12,9/1/2025,SUP042,AISLE-04-SHELF-44,32,In Stock,16/11/2024,France,50.2435,7.6574
SKU003727,Product_3727,Electronics,635.48,645,Mid,29,20,19/5/2025,SUP022,AISLE-04-SHELF-44,29,In Stock,27/2/2025,Poland,53.7929,16.773
SKU003763,Product_3763,Clothing,870.57,866,High,18,17,17/6/2024,SUP045,AISLE-04-SHELF-44,15,Out of Stock,5/2/2024,Spain,39.9565,0.8307
SKU004201,Product_4201,Sports,147.83,310,Mid,35,14,27/10/2024,SUP008,AISLE-04-SHELF-44,6,In Stock,10/6/2024,Belgium,49.5074,3.5163
SKU000233,Product_233,Home & Garden,64.48,131,Low,37,23,23/2/2025,SUP044,AISLE-04-SHELF-45,5,In Stock,24/9/2024,France,46.8718,-4.236
SKU000373,Product_373,Books,774.17,852,High,71,27,20/8/2025,SUP008,AISLE-04-SHELF-45,12,In Stock,17/12/2024,Spain,41.8452,2.2648
SKU002766,Product_2766,Electronics,448.67,213,Low,36,19,1/11/2023,SUP002,AISLE-04-SHELF-45,19,In Stock,16/6/2023,United Kingdom,51.417,-4.6252
SKU002850,Product_2850,Electronics,37.96,321,Mid,70,23,29/3/2025,SUP021,AISLE-04-SHELF-45,22,In Stock,28/11/2024,Spain,43.0218,-2.7104
SKU003040,Product_3040,Toys,367.41,217,Low,99,16,4/10/2024,SUP025,AISLE-04-SHELF-45,11,In Stock,1/9/2024,Italy,42.0929,14.133
SKU003956,Product_3956,Books,225.18,642,Mid,63,24,6/3/2024,SUP014,AISLE-04-SHELF-45,10,In Stock,28/9/2023,Germany,49.0291,6.8272
SKU004880,Product_4880,Office Supplies,323.45,786,High,72,26,3/1/2025,SUP038,AISLE-04-SHELF-45,23,In Stock,13/12/2024,Poland,54.5381,14.8639
SKU000254,Product_254,Toys,661.72,839,High,62,24,13/1/2025,SUP012,AISLE-04-SHELF-46,41,In Stock,16/11/2024,Belgium,50.331,6.0413
SKU001274,Product_1274,Books,137.11,664,Mid,37,1,12/1/2025,SUP030,AISLE-04-SHELF-46,14,In Stock,13/3/2024,Italy,42.0497,18.2532
SKU001932,Product_1932,Books,992.99,795,High,38,6,25/1/2024,SUP027,AISLE-04-SHELF-46,25,In Stock,6/1/2024,Belgium,50.3188,3.6305
SKU002028,Product_2028,Home & Garden,121.17,323,Mid,69,26,17/6/2025,SUP014,AISLE-04-SHELF-46,40,In Stock,31/1/2025,France,48.2176,8.2099
SKU002251,Product_2251,Electronics,708.53,242,Low,59,24,11/6/2025,SUP003,AISLE-04-SHELF-46,40,In Stock,30/7/2024,Austria,46.7622,9.6715
SKU004151,Product_4151,Clothing,628.56,585,Mid,17,24,27/5/2025,SUP043,AISLE-04-SHELF-46,47,In Stock,30/11/2024,Germany,50.575,14.5847
SKU000273,Product_273,Toys,386.48,786,High,62,10,2/10/2024,SUP007,AISLE-04-SHELF-47,47,Out of Stock,9/4/2024,Belgium,50.9298,4.758
SKU001225,Product_1225,Office Supplies,726.58,728,High,57,3,6/2/2025,SUP045,AISLE-04-SHELF-47,40,In Stock,11/4/2024,United Kingdom,58.6953,-1.9762
SKU001493,Product_1493,Office Supplies,430.92,607,Mid,93,29,19/9/2025,SUP036,AISLE-04-SHELF-47,34,In Stock,15/10/2024,Italy,44.1718,10.797
SKU002215,Product_2215,Home & Garden,542.96,168,Low,66,1,21/11/2025,SUP043,AISLE-04-SHELF-47,23,In Stock,17/12/2024,Austria,47.0977,14.8744
SKU002457,Product_2457,Sports,551.42,721,High,58,29,15/2/2025,SUP009,AISLE-04-SHELF-47,26,In Stock,7/1/2025,Poland,51.4831,16.0571
SKU000719,Product_719,Home & Garden,83.01,140,Low,48,22,13/6/2024,SUP019,AISLE-04-SHELF-48,24,In Stock,26/6/2023,United Kingdom,54.2304,1.6649
SKU002947,Product_2947,Office Supplies,80.73,204,Low,51,24,1/9/2024,SUP029,AISLE-04-SHELF-48,7,In Stock,30/7/2024,Sweden,58.2735,13.7246
SKU004474,Product_4474,Home & Garden,265.13,182,Low,99,11,12/7/2024,SUP039,AISLE-04-SHELF-48,42,In Stock,20/6/2024,Austria,46.9371,10.3507
SKU004924,Product_4924,Home & Garden,951.77,167,Low,89,24,19/9/2023,SUP014,AISLE-04-SHELF-48,36,In Stock,3/5/2023,Italy,36.868,15.2544
SKU002012,Product_2012,Electronics,651.41,969,High,50,14,18/5/2025,SUP027,AISLE-04-SHELF-49,21,In Stock,27/11/2024,Austria,46.9361,11.4239
SKU002230,Product_2230,Books,82.02,23,Low,26,24,18/7/2023,SUP008,AISLE-04-SHELF-49,42,Out of Stock,6/5/2023,Spain,41.7638,-6.8074
SKU003036,Product_3036,Home & Garden,154.07,128,Low,15,16,20/1/2025,SUP042,AISLE-04-SHELF-49,47,In Stock,16/4/2024,Spain,41.7947,2.0382
SKU003509,Product_3509,Office Supplies,361.71,255,Low,15,27,1/7/2024,SUP049,AISLE-04-SHELF-49,21,Out of Stock,13/9/2023,Poland,51.7046,22.7065
SKU004194,Product_4194,Office Supplies,132.69,625,Mid,33,1,12/5/2025,SUP049,AISLE-04-SHELF-49,38,In Stock,15/2/2025,France,46.7046,1.4953
SKU000883,Product_883,Office Supplies,263.09,680,Mid,25,11,6/10/2024,SUP020,AISLE-04-SHELF-50,40,In Stock,20/9/2024,France,45.7029,8.6313
SKU001912,Product_1912,Toys,933.40,895,High,88,18,23/12/2023,SUP005,AISLE-04-SHELF-50,34,In Stock,14/7/2023,Poland,52.66,23.6324
SKU004448,Product_4448,Office Supplies,779.13,152,Low,87,4,30/8/2024,SUP013,AISLE-04-SHELF-50,11,Out of Stock,6/3/2024,Netherlands,51.911,6.0889
SKU004934,Product_4934,Books,982.83,892,High,37,17,3/2/2025,SUP035,AISLE-04-SHELF-50,16,In Stock,7/4/2024,Italy,39.2657,10.5424
SKU001023,Product_1023,Clothing,533.55,299,Low,36,28,5/12/2023,SUP040,AISLE-05-SHELF-01,18,In Stock,19/6/2023,Spain,38.2553,-3.6138
SKU001409,Product_1409,Electronics,863.25,612,Mid,96,28,22/4/2025,SUP044,AISLE-05-SHELF-01,13,In Stock,23/11/2024,Italy,45.0791,12.6533
SKU000975,Product_975,Electronics,712.18,752,High,91,29,9/5/2025,SUP013,AISLE-05-SHELF-02,31,In Stock,29/7/2024,Spain,38.3358,-5.9124
SKU000991,Product_991,Electronics,509.18,126,Low,29,23,31/1/2024,SUP040,AISLE-05-SHELF-02,6,In Stock,10/8/2023,Belgium,50.254,6.2632
SKU001019,Product_1019,Clothing,795.49,760,High,47,11,25/11/2025,SUP044,AISLE-05-SHELF-02,16,In Stock,21/1/2025,Germany,48.0345,8.3949
SKU001203,Product_1203,Books,216.23,160,Low,21,26,24/1/2024,SUP044,AISLE-05-SHELF-02,28,In Stock,31/8/2023,Austria,48.4703,13.9896
SKU001756,Product_1756,Books,71.38,420,Mid,95,16,29/3/2024,SUP021,AISLE-05-SHELF-02,22,In Stock,24/3/2024,Germany,54.0164,11.0094
SKU002364,Product_2364,Electronics,228.43,106,Low,21,29,9/11/2024,SUP045,AISLE-05-SHELF-02,33,In Stock,16/1/2024,Italy,46.4973,16.5031
SKU002585,Product_2585,Electronics,185.66,597,Mid,57,18,18/3/2025,SUP037,AISLE-05-SHELF-02,11,In Stock,7/3/2025,Sweden,59.1226,18.1072
SKU003711,Product_3711,Books,220.29,636,Mid,54,15,15/4/2025,SUP026,AISLE-05-SHELF-02,22,Out of Stock,29/12/2024,Germany,51.8186,8.5469
SKU000305,Product_305,Electronics,338.06,40,Low,85,6,20/11/2025,SUP009,AISLE-05-SHELF-03,9,In Stock,17/1/2025,Italy,44.6345,8.3036
SKU000680,Product_680,Electronics,638.34,502,Mid,52,25,30/9/2024,SUP040,AISLE-05-SHELF-03,10,In Stock,14/4/2024,Belgium,49.694,2.7173
SKU001181,Product_1181,Clothing,393.47,73,Low,92,14,10/9/2024,SUP024,AISLE-05-SHELF-03,39,In Stock,18/7/2024,Netherlands,53.283,4.5137
SKU001294,Product_1294,Sports,496.60,460,Mid,98,28,28/2/2025,SUP020,AISLE-05-SHELF-03,20,In Stock,15/8/2024,Sweden,62.2251,16.8332
SKU001591,Product_1591,Books,606.99,666,Mid,11,12,22/4/2025,SUP012,AISLE-05-SHELF-03,24,Out of Stock,15/3/2025,United Kingdom,53.9137,-4.2223
SKU002777,Product_2777,Toys,746.60,727,High,35,29,18/7/2024,SUP014,AISLE-05-SHELF-03,34,In Stock,18/2/2024,France,42.2605,5.1776
SKU003477,Product_3477,Electronics,848.83,424,Mid,28,8,12/1/2025,SUP012,AISLE-05-SHELF-03,28,In Stock,14/1/2024,Italy,40.2757,9.7006
SKU004457,Product_4457,Office Supplies,531.06,593,Mid,46,3,21/3/2025,SUP014,AISLE-05-SHELF-03,26,In Stock,24/12/2024,Poland,50.8899,19.8423
SKU001400,Product_1400,Home & Garden,35.77,652,Mid,23,17,30/1/2025,SUP017,AISLE-05-SHELF-04,35,In Stock,8/2/2024,Italy,39.2739,18.4785
SKU002170,Product_2170,Clothing,838.62,466,Mid,16,17,6/11/2023,SUP015,AISLE-05-SHELF-04,36,In Stock,24/6/2023,Netherlands,51.5684,3.963
SKU002792,Product_2792,Office Supplies,718.87,981,High,22,28,26/5/2025,SUP022,AISLE-05-SHELF-04,35,In Stock,5/7/2024,Sweden,68.4502,16.4108
SKU000037,Product_37,Sports,416.66,332,Mid,22,26,7/6/2024,SUP016,AISLE-05-SHELF-05,26,In Stock,23/1/2024,Sweden,57.1641,13.0883
SKU000206,Product_206,Home & Garden,133.72,244,Low,16,15,29/12/2023,SUP017,AISLE-05-SHELF-05,48,In Stock,14/8/2023,Spain,43.2388,-8.1516
SKU000611,Product_611,Office Supplies,628.59,682,Mid,72,17,18/7/2024,SUP025,AISLE-05-SHELF-05,25,In Stock,26/9/2023,United Kingdom,52.4669,1.0431
SKU001118,Product_1118,Clothing,933.90,549,Mid,82,23,19/9/2024,SUP042,AISLE-05-SHELF-05,32,In Stock,28/6/2024,Netherlands,50.8107,5.2545
SKU002665,Product_2665,Sports,897.47,81,Low,92,20,12/12/2024,SUP030,AISLE-05-SHELF-05,35,In Stock,11/9/2024,United Kingdom,58.5008,0.2359
SKU002703,Product_2703,Sports,330.63,983,High,54,9,8/7/2024,SUP024,AISLE-05-SHELF-05,49,In Stock,8/1/2024,Sweden,66.9129,11.2445
SKU003033,Product_3033,Home & Garden,520.47,221,Low,38,14,20/5/2023,SUP032,AISLE-05-SHELF-05,19,In Stock,20/4/2023,Belgium,49.7429,4.8733
SKU004475,Product_4475,Electronics,822.12,507,Mid,29,5,1/10/2023,SUP037,AISLE-05-SHELF-05,46,In Stock,28/6/2023,Sweden,66.747,20.2111
SKU004909,Product_4909,Office Supplies,83.73,828,High,53,16,13/12/2025,SUP011,AISLE-05-SHELF-05,19,In Stock,7/1/2025,Spain,42.6281,-5.3691
SKU000897,Product_897,Clothing,53.95,415,Mid,45,17,9/10/2023,SUP032,AISLE-05-SHELF-06,44,In Stock,6/5/2023,Sweden,56.3598,16.5195
SKU001292,Product_1292,Home & Garden,40.19,935,High,92,27,15/4/2024,SUP013,AISLE-05-SHELF-06,32,In Stock,29/7/2023,Sweden,62.242,19.7737
SKU001580,Product_1580,Toys,20.14,267,Low,62,9,24/8/2024,SUP044,AISLE-05-SHELF-06,49,In Stock,16/9/2023,Poland,51.9495,17.2845
SKU002613,Product_2613,Electronics,738.20,810,High,45,4,22/9/2024,SUP029,AISLE-05-SHELF-06,12,In Stock,17/10/2023,Italy,40.7215,10.0675
SKU002681,Product_2681,Toys,161.95,503,Mid,20,21,5/9/2025,SUP012,AISLE-05-SHELF-06,31,In Stock,25/10/2024,Germany,48.665,12.5887
SKU003171,Product_3171,Home & Garden,289.83,212,Low,34,28,11/7/2025,SUP004,AISLE-05-SHELF-06,28,In Stock,6/11/2024,Germany,53.232,8.51
SKU003280,Product_3280,Home & Garden,901.58,502,Mid,17,25,8/9/2024,SUP035,AISLE-05-SHELF-06,27,In Stock,14/5/2024,Belgium,50.2564,5.2691
SKU003756,Product_3756,Books,577.02,441,Mid,10,9,4/5/2024,SUP003,AISLE-05-SHELF-06,35,Out of Stock,28/6/2023,Germany,51.0122,10.4753
SKU004465,Product_4465,Office Supplies,382.27,666,Mid,58,19,19/2/2025,SUP011,AISLE-05-SHELF-06,11,In Stock,25/4/2024,Poland,51.3223,14.2186
SKU004497,Product_4497,Toys,690.62,54,Low,36,29,3/12/2024,SUP008,AISLE-05-SHELF-06,22,In Stock,8/4/2024,France,48.9285,2.8309
SKU000104,Product_104,Sports,703.48,857,High,88,18,26/1/2024,SUP044,AISLE-05-SHELF-07,44,In Stock,1/12/2023,Netherlands,52.2136,4.4008
SKU000277,Product_277,Home & Garden,472.66,874,High,95,18,17/6/2024,SUP005,AISLE-05-SHELF-07,20,In Stock,16/5/2024,Germany,49.5309,8.3206
SKU000924,Product_924,Sports,247.92,155,Low,61,1,7/6/2025,SUP013,AISLE-05-SHELF-07,40,Out of Stock,14/8/2024,Sweden,64.1833,14.7306
SKU001121,Product_1121,Electronics,820.79,786,High,72,7,30/5/2024,SUP031,AISLE-05-SHELF-07,19,In Stock,21/12/2023,Sweden,61.0888,16.2181
SKU003647,Product_3647,Toys,682.31,323,Mid,99,23,20/11/2024,SUP020,AISLE-05-SHELF-07,16,In Stock,7/1/2024,Spain,37.7595,2.0987
SKU004581,Product_4581,Office Supplies,181.98,668,Mid,64,14,8/10/2023,SUP029,AISLE-05-SHELF-07,41,In Stock,30/4/2023,France,43.8875,4.2846
SKU004825,Product_4825,Toys,547.11,809,High,97,3,1/4/2025,SUP031,AISLE-05-SHELF-07,27,In Stock,31/5/2024,France,44.7821,-0.1717
SKU000021,Product_21,Toys,957.97,596,Mid,16,5,12/8/2024,SUP017,AISLE-05-SHELF-08,39,In Stock,24/9/2023,United Kingdom,52.9959,-0.5832
SKU000200,Product_200,Sports,480.29,782,High,30,24,28/4/2025,SUP025,AISLE-05-SHELF-08,39,In Stock,18/3/2025,Poland,51.6348,18.6157
SKU002172,Product_2172,Sports,388.52,521,Mid,60,22,21/6/2023,SUP013,AISLE-05-SHELF-08,18,In Stock,24/5/2023,Sweden,63.2458,13.2435
SKU002772,Product_2772,Electronics,401.83,932,High,37,24,23/6/2025,SUP037,AISLE-05-SHELF-08,9,In Stock,30/7/2024,Spain,36.54,-6.6491
SKU004044,Product_4044,Toys,620.38,54,Low,30,25,30/4/2025,SUP025,AISLE-05-SHELF-08,39,In Stock,5/3/2025,Spain,37.5718,0.8752
SKU004294,Product_4294,Sports,93.49,842,High,52,2,13/11/2023,SUP050,AISLE-05-SHELF-08,18,Out of Stock,2/9/2023,Austria,48.7579,10.0535
SKU004444,Product_4444,Office Supplies,895.00,244,Low,60,7,8/5/2024,SUP034,AISLE-05-SHELF-08,47,In Stock,11/8/2023,Belgium,51.4255,2.7804
SKU000105,Product_105,Toys,40.84,292,Low,68,23,4/1/2025,SUP005,AISLE-05-SHELF-09,48,In Stock,23/3/2024,Belgium,50.0962,3.5836
SKU000174,Product_174,Toys,518.01,346,Mid,58,8,13/6/2025,SUP045,AISLE-05-SHELF-09,48,In Stock,24/9/2024,Germany,48.8155,8.3067
SKU002780,Product_2780,Sports,890.72,225,Low,93,19,23/12/2023,SUP018,AISLE-05-SHELF-09,43,In Stock,21/5/2023,Poland,52.7267,16.8513
SKU003360,Product_3360,Office Supplies,353.12,795,High,47,23,25/3/2024,SUP018,AISLE-05-SHELF-09,39,In Stock,2/2/2024,Sweden,60.1733,23.5474
SKU004646,Product_4646,Sports,863.01,317,Mid,99,3,28/12/2025,SUP018,AISLE-05-SHELF-09,42,In Stock,17/2/2025,Poland,52.2761,21.5749
SKU004719,Product_4719,Clothing,766.46,749,High,73,24,15/9/2025,SUP012,AISLE-05-SHELF-09,39,In Stock,14/10/2024,Italy,41.0212,9.0072
SKU001705,Product_1705,Office Supplies,326.71,572,Mid,79,24,24/6/2024,SUP025,AISLE-05-SHELF-10,15,In Stock,3/6/2024,Spain,40.0027,-3.0543
SKU001907,Product_1907,Sports,230.16,446,Mid,47,22,23/5/2025,SUP020,AISLE-05-SHELF-10,20,In Stock,2/3/2025,Sweden,58.6013,16.5393
SKU001939,Product_1939,Clothing,430.23,966,High,30,21,18/4/2024,SUP029,AISLE-05-SHELF-10,47,In Stock,5/10/2023,Spain,40.7647,1.6779
SKU002156,Product_2156,Office Supplies,485.75,393,Mid,86,1,22/4/2024,SUP040,AISLE-05-SHELF-10,27,In Stock,19/4/2024,Poland,53.3982,22.0363
SKU002180,Product_2180,Toys,433.19,639,Mid,21,25,30/11/2023,SUP013,AISLE-05-SHELF-10,22,In Stock,27/5/2023,Spain,38.7146,1.9411
SKU002347,Product_2347,Office Supplies,32.95,780,High,99,20,11/1/2025,SUP027,AISLE-05-SHELF-10,14,In Stock,19/3/2024,Sweden,62.5279,11.4207
SKU003464,Product_3464,Sports,941.77,195,Low,74,19,15/3/2024,SUP038,AISLE-05-SHELF-10,45,In Stock,8/9/2023,Belgium,50.462,4.1163
SKU004898,Product_4898,Office Supplies,778.34,981,High,72,26,25/2/2024,SUP005,AISLE-05-SHELF-10,37,In Stock,20/12/2023,Austria,48.839,17.1514
SKU004963,Product_4963,Home & Garden,936.33,343,Mid,76,2,9/6/2024,SUP017,AISLE-05-SHELF-10,23,In Stock,27/5/2024,France,44.6654,5.7905
SKU000115,Product_115,Books,739.10,59,Low,96,5,20/3/2025,SUP003,AISLE-05-SHELF-11,49,In Stock,25/10/2024,Germany,54.0916,6.5792
SKU000874,Product_874,Clothing,798.39,122,Low,38,29,9/12/2024,SUP018,AISLE-05-SHELF-11,27,In Stock,20/4/2024,Germany,49.8973,7.5692
SKU002504,Product_2504,Home & Garden,956.77,888,High,41,26,20/4/2023,SUP004,AISLE-05-SHELF-11,49,In Stock,28/3/2023,United Kingdom,57.3989,-2.6081
